"date","mtemp","mair","year"
2014-03-29,6.39833333333333,6.25783333333333,2014
2014-03-30,6.28395833333333,6.01154166666667,2014
2014-03-31,6.58866666666667,7.02879166666667,2014
2014-04-01,6.72654166666667,6.40491666666667,2014
2014-04-02,6.88533333333333,6.565625,2014
2014-04-03,6.85675,5.97291666666667,2014
2014-04-04,7.122375,7.54570833333333,2014
2014-04-05,7.20579166666667,6.88008333333333,2014
2014-04-06,7.4035,7.66625,2014
2014-04-07,7.61458333333333,8.72808333333333,2014
2014-04-08,8.02870833333333,10.3332916666667,2014
2014-04-09,7.929625,7.17954166666667,2014
2014-04-10,8.06779166666667,7.53945833333333,2014
2014-04-11,8.54679166666667,9.76591666666667,2014
2014-04-12,8.99220833333333,9.562,2014
2014-04-13,9.44266666666667,9.267,2014
2014-04-14,9.765625,9.73104166666667,2014
2014-04-15,9.74216666666667,8.79054166666667,2014
2014-04-16,9.60941666666667,9.69620833333333,2014
2014-04-17,9.09641666666667,8.58058333333333,2014
2014-04-18,8.55733333333333,7.85358333333333,2014
2014-04-19,8.63279166666667,7.686125,2014
2014-04-20,8.50270833333333,7.64779166666667,2014
2014-04-21,8.380125,7.67370833333333,2014
2014-04-22,8.64329166666667,8.13916666666667,2014
2014-04-23,8.70316666666667,7.795625,2014
2014-04-24,8.434875,7.71533333333333,2014
2014-04-25,8.588625,8.29820833333333,2014
2014-04-26,8.64829166666667,7.24479166666667,2014
2014-04-27,8.61454166666667,7.73929166666667,2014
2014-04-28,8.91929166666667,8.648375,2014
2014-04-29,9.63025,11.43725,2014
2014-04-30,10.520875,14.2635,2014
2014-05-01,11.208375,15.445875,2014
2014-05-02,11.2030833333333,12.8713333333333,2014
2014-05-03,10.5232916666667,9.97304166666667,2014
2014-05-04,10.7449166666667,10.54975,2014
2014-05-05,11.226625,12.3340833333333,2014
2014-05-06,11.830875,13.053,2014
2014-05-07,12.4557083333333,12.6698333333333,2014
2014-05-08,12.317625,10.46775,2014
2014-05-09,11.822875,10.9933333333333,2014
2014-05-10,12.354125,12.2534583333333,2014
2014-05-11,12.8594166666667,12.655625,2014
2014-05-12,13.1849166666667,14.1016666666667,2014
2014-05-13,13.786375,16.8192083333333,2014
2014-05-14,14.744875,17.8435416666667,2014
2014-05-15,15.3280833333333,17.8415833333333,2014
2014-05-16,13.5546666666667,14.3559166666667,2014
2014-05-17,12.635375,13.9737083333333,2014
2014-05-18,13.8176666666667,13.5628333333333,2014
2014-05-19,14.7811666666667,14.5546666666667,2014
2014-05-20,14.3776666666667,15.6610833333333,2014
2014-05-21,13.9088333333333,14.682625,2014
2014-05-22,14.58325,14.611,2014
2014-05-23,14.8957083333333,15.7780833333333,2014
2014-05-24,14.6561666666667,13.8137916666667,2014
2014-05-25,14.8956666666667,12.3675833333333,2014
2014-05-26,14.4843333333333,12.6869583333333,2014
2014-05-27,14.7707916666667,12.212125,2014
2014-05-28,15.0495,12.081625,2014
2014-05-29,14.203125,12.8836666666667,2014
2014-05-30,14.0650833333333,14.781875,2014
2014-05-31,15.1329166666667,16.0541666666667,2014
2014-06-01,15.4140416666667,17.2108333333333,2014
2014-06-02,15.583375,17.7773333333333,2014
2014-06-03,16.28125,17.3092916666667,2014
2014-06-04,16.0547916666667,16.4139166666667,2014
2014-06-05,15.3567916666667,15.7046666666667,2014
2014-06-06,15.6875833333333,16.1275,2014
2014-06-07,16.2135833333333,17.1941666666667,2014
2014-06-08,15.6224166666667,16.5469583333333,2014
2014-06-09,16.007875,16.2519166666667,2014
2014-06-10,16.2680833333333,14.8894583333333,2014
2014-06-11,15.7317916666667,15.617875,2014
2014-06-12,15.9817916666667,14.1578333333333,2014
2014-06-13,16.54675,16.581,2014
2014-06-14,15.070375,14.0307916666667,2014
2014-06-15,14.776,13.0065416666667,2014
2014-06-16,16.1145416666667,15.0752916666667,2014
2014-06-17,17.2344583333333,16.5869166666667,2014
2014-06-18,17.45575,16.3141666666667,2014
2014-06-19,16.645875,14.5843333333333,2014
2014-06-20,15.7135416666667,12.1141666666667,2014
2014-06-21,16.476625,14.7095,2014
2014-06-22,17.390625,17.0752916666667,2014
2014-06-23,17.8099166666667,16.39,2014
2014-06-24,18.1874166666667,18.4093333333333,2014
2014-06-25,18.5442916666667,19.71525,2014
2014-06-26,19.0260833333333,17.3204166666667,2014
2014-06-27,17.7343333333333,14.7581666666667,2014
2014-06-28,16.9530833333333,15.8052916666667,2014
2014-06-29,17.4089166666667,16.1836666666667,2014
2014-06-30,18.3749166666667,18.32175,2014
2014-07-01,19.2475,20.262375,2014
2014-07-02,20.1874166666667,20.20625,2014
2014-07-03,19.4505416666667,17.14225,2014
2014-07-04,19.046875,14.0447083333333,2014
2014-07-05,18.7525833333333,14.7267083333333,2014
2014-07-06,18.9400416666667,17.6277083333333,2014
2014-07-07,20.1120416666667,21.10975,2014
2014-07-08,20.9115833333333,22.00475,2014
2014-07-09,21.1380416666667,21.1764166666667,2014
2014-07-10,20.645875,20.686125,2014
2014-07-11,20.5911666666667,22.501125,2014
2014-07-12,21.2604166666667,23.1585,2014
2014-07-13,21.268125,23.44575,2014
2014-07-14,21.9582916666667,23.93575,2014
2014-07-15,22.065125,23.0368333333333,2014
2014-07-16,21.3125416666667,23.1399166666667,2014
2014-07-17,20.770875,21.4550833333333,2014
2014-07-18,19.807375,19.2451666666667,2014
2014-07-19,19.541625,19.4646666666667,2014
2014-07-20,19.7343333333333,17.35525,2014
2014-07-21,20.1196666666667,17.784625,2014
2014-07-22,20.4505,18.8667916666667,2014
2014-07-23,19.8569583333333,15.5024583333333,2014
2014-07-24,19.377625,15.1895833333333,2014
2014-07-25,19.489625,17.000125,2014
2014-07-26,19.9791666666667,18.91875,2014
2014-07-27,20.4974583333333,20.0835416666667,2014
2014-07-28,21.3254583333333,21.9272916666667,2014
2014-07-29,21.62,21.9370833333333,2014
2014-07-30,22.0520416666667,21.9996666666667,2014
2014-07-31,22.1354583333333,22.0650833333333,2014
2014-08-01,22.3880416666667,22.590875,2014
2014-08-02,22.5311666666667,23.621,2014
2014-08-03,22.578125,23.8610416666667,2014
2014-08-04,22.4556666666667,23.729875,2014
2014-08-05,22.156375,21.00525,2014
2014-08-06,21.9609583333333,20.55875,2014
2014-08-07,21.507875,19.601875,2014
2014-08-08,21.0729166666667,19.01825,2014
2014-08-09,21.018125,20.2231666666667,2014
2014-08-10,21.6379583333333,22.1845416666667,2014
2014-08-11,22.24475,23.3425833333333,2014
2014-08-12,22.0625416666667,20.0196666666667,2014
2014-08-13,21.981875,20.0690833333333,2014
2014-08-14,22.242375,21.4625,2014
2014-08-15,21.3958333333333,17.57475,2014
2014-08-16,21.3984166666667,19.8862083333333,2014
2014-08-17,22.0520833333333,21.4553333333333,2014
2014-08-18,21.8620416666667,20.730125,2014
2014-08-19,21.98175,21.0179583333333,2014
2014-08-20,21.5806666666667,19.3230416666667,2014
2014-08-21,20.997375,18.2936666666667,2014
2014-08-22,20.6797916666667,18.4502916666667,2014
2014-08-23,20.9087916666667,19.71475,2014
2014-08-24,21.1015416666667,19.6835,2014
2014-08-25,21.2915416666667,20.2736666666667,2014
2014-08-26,21.6275416666667,21.75325,2014
2014-08-27,21.65625,21.67375,2014
2014-08-28,21.5625416666667,20.0649166666667,2014
2014-08-29,20.6171666666667,16.8955833333333,2014
2014-08-30,20.510375,17.2378333333333,2014
2014-08-31,20.2005833333333,17.014125,2014
2014-09-01,20.0990416666667,17.1803333333333,2014
2014-09-02,19.6978333333333,14.7781666666667,2014
2014-09-03,19.7317083333333,16.5787083333333,2014
2014-09-04,19.697875,16.0985,2014
2014-09-05,19.8464166666667,17.3074166666667,2014
2014-09-06,20.221375,19.0679583333333,2014
2014-09-07,20.4219166666667,19.2327083333333,2014
2014-09-08,20.252625,17.3415,2014
2014-09-09,19.7995416666667,16.8880833333333,2014
2014-09-10,19.3671666666667,15.9057916666667,2014
2014-09-11,18.6875833333333,14.7326666666667,2014
2014-09-12,18.5107826086957,15.4067391304348,2014
2014-09-13,18.5755416666667,15.8823333333333,2014
2014-09-14,18.721375,16.4919583333333,2014
2014-09-15,18.934875,17.22325,2014
2014-09-16,18.937625,16.5292916666667,2014
2014-09-17,19.099,16.9234583333333,2014
2014-09-18,18.9765833333333,16.8098333333333,2014
2014-09-19,19.0857916666667,17.1927083333333,2014
2014-09-20,18.7291666666667,16.3757083333333,2014
2014-09-21,18.7864166666667,17.4592916666667,2014
2014-09-22,18.815125,16.779375,2014
2014-09-23,18.5287083333333,15.4258333333333,2014
2014-09-24,18.0782083333333,15.2021666666667,2014
2014-09-25,17.987,14.7676666666667,2014
2014-09-26,18.0859583333333,14.87475,2014
2014-09-27,18.0573333333333,15.2089583333333,2014
2014-09-28,17.9401666666667,14.3865833333333,2014
2014-09-29,17.9140416666667,14.5065833333333,2014
2014-09-30,17.4947916666667,13.7600833333333,2014
2014-10-01,17.3020416666667,13.267125,2014
2014-10-02,16.984375,12.78425,2014
2014-10-03,17.3332916666667,15.19275,2014
2014-10-04,17.7864583333333,16.3505,2014
2014-10-05,18.11975,17.62775,2014
2014-10-06,18.1485,17.57575,2014
2014-10-07,18.3020416666667,17.2710833333333,2014
2014-10-08,18.07025,15.926375,2014
2014-10-09,17.979,15.392875,2014
2014-10-10,17.7265833333333,14.1305,2014
2014-10-11,17.4556666666667,12.8549583333333,2014
2014-10-12,17.0884583333333,11.912375,2014
2014-10-13,16.6615416666667,12.4789583333333,2014
2014-10-14,16.46875,11.2812083333333,2014
2014-10-15,16.348875,10.696875,2014
2014-10-16,16.284,11.420125,2014
2014-10-17,15.786625,12.4844583333333,2014
2014-10-18,15.4790833333333,13.7026666666667,2014
2014-10-19,15.1457916666667,13.9439166666667,2014
2014-10-20,13.9712916666667,12.659375,2014
2014-10-21,14.1198333333333,11.7202083333333,2014
2014-10-22,13.2733333333333,10.9950416666667,2014
2014-10-23,13.3697083333333,8.87145833333333,2014
2014-10-24,13.625,9.07425,2014
2014-10-25,13.4349166666667,8.169625,2014
2014-10-26,13.00525,7.87008333333333,2014
2014-10-27,12.890625,8.53445833333333,2014
2014-10-28,12.414,11.73875,2014
2014-10-29,12.3124583333333,11.7205833333333,2014
2014-10-30,12.31775,10.3080833333333,2014
2014-10-31,12.26575,9.523625,2014
2014-11-01,12.2160833333333,8.49020833333333,2014
2014-11-02,12.1014583333333,9.14108333333333,2014
2014-11-03,12.4322083333333,11.4894583333333,2014
2014-11-04,12.25525,10.8122916666667,2014
2014-11-05,12.106625,9.6835,2014
2014-11-06,12.0235833333333,11.8015833333333,2014
2014-11-07,11.3125416666667,8.079375,2014
2014-11-08,11.466125,8.214375,2014
2014-11-09,11.4270416666667,8.44104166666667,2014
2014-11-10,11.07825,4.54575,2014
2014-11-11,10.7187083333333,3.29870833333333,2014
2014-11-12,9.7438,0.3229,2014
2014-11-13,9.125,5.115,2014
2014-11-14,9.00775892857143,-0.265607142857143,2014
2014-11-15,8.70517894736842,0.234547368421053,2014
2014-11-16,8.42681944444444,-0.798732638888889,2014
2014-11-17,8.26362162162162,-0.899351351351351,2014
2014-11-18,8.2980625,1.64,2014
2014-11-19,8.37503571428571,3.06396428571429,2014
2014-11-20,8.60179166666667,6.24295833333333,2014
2014-11-21,8.59658333333333,7.80095833333333,2014
2014-11-22,8.03120833333333,5.058125,2014
2014-11-23,8.12504166666667,5.3765,2014
2014-11-24,8.05225,4.97758333333333,2014
2014-11-25,8.15883333333333,5.95820833333333,2014
2014-11-26,8.19525,7.33441666666667,2014
2014-11-27,8.40794117647059,9.21976470588235,2014
2014-12-02,7.33480434782609,0.367413043478261,2014
2014-12-03,7.11708,-1.14253714285714,2014
2014-12-08,7.3246,8.005,2014
2014-12-09,7.054625,8.47191666666667,2014
2014-12-10,6.304625,8.205625,2014
2015-01-16,6.71875,4.68608333333333,2015
2015-01-17,6.49604166666667,6.72225,2015
2015-01-18,7.0843,7.77105263157895,2015
2015-05-28,18.8876,23.525,2015
2015-05-29,17.6745416666667,18.3920416666667,2015
2015-05-30,17.9973333333333,16.719875,2015
2015-05-31,18.278625,17.7009166666667,2015
2015-06-01,18.104125,16.9348333333333,2015
2015-06-02,16.8724166666667,12.8757083333333,2015
2015-06-03,17.5469166666667,18.8657916666667,2015
2015-06-04,18.2030416666667,16.3680833333333,2015
2015-06-05,17.8438333333333,16.094,2015
2015-06-06,19.17975,21.688125,2015
2015-06-07,19.9740833333333,22.1447083333333,2015
2015-06-08,20.5494583333333,21.8600833333333,2015
2015-06-09,20.6535416666667,20.1360833333333,2015
2015-06-10,20.2890416666667,19.6480833333333,2015
2015-06-11,19.6196666666667,17.3353333333333,2015
2015-06-12,19.242125,16.9578333333333,2015
2015-06-13,19.2863333333333,16.5999583333333,2015
2015-06-14,19.5103333333333,18.214375,2015
2015-06-15,20.0416666666667,20.0805833333333,2015
2015-06-16,20.2839583333333,17.6609166666667,2015
2015-06-17,20.265625,17.5790833333333,2015
2015-06-18,19.3931666666667,15.5589583333333,2015
2015-06-19,19.0495,15.7350416666667,2015
2015-06-20,18.9895833333333,15.93075,2015
2015-06-21,19.690125,18.3302916666667,2015
2015-06-22,20.3125416666667,17.7644166666667,2015
2015-06-23,20.3359166666667,18.070375,2015
2015-06-24,19.8619583333333,17.60025,2015
2015-06-25,20.0651666666667,20.229875,2015
2015-06-26,20.95825,22.571,2015
2015-06-27,22.085875,24.52625,2015
2015-06-28,22.2030416666667,24.0674583333333,2015
2015-06-29,22.6562916666667,24.2398333333333,2015
2015-06-30,22.622375,22.7012916666667,2015
2015-07-01,22.4010416666667,23.6331666666667,2015
2015-07-02,22.586,24.9529583333333,2015
2015-07-03,23.3463333333333,24.8804166666667,2015
2015-07-04,23.2005,23.933,2015
2015-07-05,21.8437083333333,20.0175416666667,2015
2015-07-06,21.2630416666667,20.2930833333333,2015
2015-07-07,21.3124166666667,20.07175,2015
2015-07-08,21.3333333333333,22.3392083333333,2015
2015-07-09,21.53125,22.1317083333333,2015
2015-07-10,20.8932083333333,19.7349583333333,2015
2015-07-11,19.528625,16.4120833333333,2015
2015-07-12,19.2968333333333,17.191625,2015
2015-07-13,19.8801666666667,17.9979583333333,2015
2015-07-14,20.2189166666667,18.1482916666667,2015
2015-07-15,20.3958333333333,18.0627916666667,2015
2015-07-16,20.80725,19.608375,2015
2015-07-17,21.1693333333333,20.852125,2015
2015-07-18,22.177,24.261,2015
2015-07-19,23.0729583333333,25.1595,2015
2015-07-20,22.7655416666667,20.3365833333333,2015
2015-07-21,21.737,18.2896666666667,2015
2015-07-22,20.8306666666667,17.2482083333333,2015
2015-07-23,20.6224583333333,18.074,2015
2015-07-24,20.638,17.5173333333333,2015
2015-07-25,19.9687083333333,16.1463333333333,2015
2015-07-26,20.1119583333333,15.9358333333333,2015
2015-07-27,20.66925,18.086125,2015
2015-07-28,21.130125,19.9090416666667,2015
2015-07-29,21.6823333333333,21.7559583333333,2015
2015-07-30,21.9687916666667,22.5467916666667,2015
2015-07-31,22.35175,22.563875,2015
2015-08-01,22.346375,22.8178333333333,2015
2015-08-02,22.565125,23.633375,2015
2015-08-03,22.2005416666667,20.8875833333333,2015
2015-08-04,21.6875,18.1509166666667,2015
2015-08-05,20.74225,15.7676666666667,2015
2015-08-06,20.8307916666667,18.9498333333333,2015
2015-08-07,20.7682916666667,19.6353333333333,2015
2015-08-08,20.382875,17.335625,2015
2015-08-09,20.2994166666667,18.165625,2015
2015-08-10,20.7864166666667,19.6282083333333,2015
2015-08-11,21.2630833333333,21.1152916666667,2015
2015-08-12,21.8306666666667,22.600375,2015
2015-08-13,22.247375,21.9155,2015
2015-08-14,22.2005,20.0038333333333,2015
2015-08-15,21.1977916666667,18.5409583333333,2015
2015-08-16,20.7865,19.0746666666667,2015
2015-08-17,21.0181666666667,20.1638333333333,2015
2015-08-18,21.4660833333333,22.0964583333333,2015
2015-08-19,21.8020416666667,21.9328333333333,2015
2015-08-20,21.401,19.20075,2015
2015-08-21,21.224125,19.584,2015
2015-08-22,20.9687916666667,19.9497916666667,2015
2015-08-23,20.88275,19.395625,2015
2015-08-24,20.3982916666667,16.972125,2015
2015-08-25,20.0859166666667,17.5683333333333,2015
2015-08-26,20.2604166666667,18.666625,2015
2015-08-27,20.53125,20.0292083333333,2015
2015-08-28,20.7004583333333,17.7519583333333,2015
2015-08-29,19.7447083333333,14.637125,2015
2015-08-30,19.0547083333333,14.2119583333333,2015
2015-08-31,18.7916666666667,15.2547916666667,2015
2015-09-01,17.8331666666667,12.7565,2015
2015-09-09,19.2386363636364,19.422,2015
2015-09-10,18.841125,18.3880833333333,2015
2015-09-11,19.0885,18.5326666666667,2015
2015-09-12,19.3803333333333,19.035,2015
2015-09-13,19.2030833333333,16.6577083333333,2015
2015-09-14,17.908875,12.8340833333333,2015
2015-09-15,17.2683333333333,12.0529166666667,2015
2015-09-16,17.1640416666667,12.7005416666667,2015
2015-09-17,17.45575,14.284375,2015
2015-09-18,17.5806666666667,14.3412916666667,2015
2015-09-19,17.8281666666667,16.3992083333333,2015
2015-09-20,17.854125,16.149625,2015
2015-09-21,17.6249166666667,12.7344583333333,2015
2015-09-22,17.5469583333333,11.6085,2015
2015-09-23,17.4244166666667,12.0902083333333,2015
2015-09-24,16.9660833333333,12.7472083333333,2015
2015-09-25,17.145875,12.9881666666667,2015
2015-09-26,17.2084166666667,11.9139166666667,2015
2015-09-27,16.9765416666667,11.0500416666667,2015
2015-09-28,16.7863333333333,11.8804166666667,2015
2015-09-29,16.8620416666667,12.6380833333333,2015
2015-09-30,16.9270416666667,12.8145833333333,2015
2015-10-01,16.8072916666667,13.0305416666667,2015
2015-10-02,16.677125,13.1155416666667,2015
2015-10-03,16.1094166666667,11.1099166666667,2015
2015-10-04,16.0651666666667,11.5631666666667,2015
2015-10-05,15.989625,11.29675,2015
2015-10-06,16.177,13.4819166666667,2015
2015-10-07,16.3254583333333,14.0822916666667,2015
2015-10-08,16.3646666666667,14.89775,2015
2015-10-09,16.3827916666667,15.3820416666667,2015
2015-10-10,15.7005,14.5760833333333,2015
2015-10-11,15.2914166666667,10.5815,2015
2015-10-12,15.5572083333333,12.6585,2015
2015-10-13,15.51575,11.373625,2015
2015-10-14,15.3618333333333,10.2542083333333,2015
2015-10-15,15.1119583333333,9.742,2015
2015-10-16,15.1093333333333,10.6700416666667,2015
2015-10-17,15.43225,13.7424166666667,2015
2015-10-18,15.5625833333333,14.2728333333333,2015
2015-10-19,15.3125833333333,12.5016666666667,2015
2015-10-20,15.1952916666667,11.7525,2015
2015-10-21,14.89325,11.71275,2015
2015-10-22,14.7762083333333,10.8066666666667,2015
2015-10-23,14.414125,9.11570833333333,2015
2015-10-24,14.0338333333333,8.163,2015
2015-10-25,14.0729583333333,10.7191666666667,2015
2015-10-26,14.0467916666667,11.321625,2015
2015-10-27,14.0026666666667,11.336375,2015
2015-10-28,14.093875,11.33175,2015
2015-10-29,13.960875,11.2727083333333,2015
2015-10-30,13.83325,12.27075,2015
2015-10-31,13.625,10.9895416666667,2015
2015-11-01,12.94525,7.42220833333333,2015
2015-11-02,12.6015,6.184,2015
2015-11-03,12.5755416666667,6.29983333333333,2015
2015-11-04,12.5184166666667,7.47691666666667,2015
2015-11-05,12.5547083333333,8.10479166666667,2015
2015-11-06,12.2994166666667,8.00366666666667,2015
2015-11-07,11.9737916666667,10.8742916666667,2015
2015-11-08,11.8855,6.85845833333333,2015
2015-11-09,11.79425,4.98958333333333,2015
2015-11-10,11.6093333333333,5.60120833333333,2015
2015-11-11,11.3280833333333,5.10554166666667,2015
2015-11-12,10.799375,5.13583333333333,2015
2015-11-13,10.242125,7.77779166666667,2015
2015-11-14,10.6638333333333,6.01433333333333,2015
2015-11-15,10.716125,4.31220833333333,2015
2015-11-16,10.2213333333333,2.279875,2015
2015-11-17,9.58070833333333,4.5625,2015
2015-11-18,9.30995833333333,1.59725,2015
2015-11-19,9.45583333333333,1.40616666666667,2015
2015-11-20,9.20058333333333,0.518125,2015
2015-11-21,8.97141666666667,0.255416666666667,2015
2015-11-22,8.85416666666667,1.347625,2015
2015-11-23,8.877625,3.21741666666667,2015
2015-11-24,8.4715,1.81066666666667,2015
2015-11-25,7.89575,-0.574625,2015
2015-11-26,7.66658333333333,-0.929125,2015
2015-11-27,7.51833333333333,-0.94775,2015
2015-11-28,7.31516666666667,-1.249625,2015
2015-11-29,6.86470833333333,-1.43895833333333,2015
2015-11-30,6.64329166666667,-0.788583333333333,2015
2015-12-01,6.60958333333333,1.709625,2015
2015-12-02,6.11720833333333,3.265625,2015
2015-12-03,6.578,6.72329166666667,2015
2015-12-04,7.11220833333333,6.09108333333333,2015
2015-12-05,7.106875,5.12175,2015
2015-12-06,6.66129166666667,6.33454166666667,2015
2015-12-07,6.66645833333333,6.838125,2015
2015-12-08,6.90370833333333,7.48233333333333,2015
2015-12-09,6.85925,6.24725,2015
2015-12-10,6.87245833333333,6.57525,2015
2015-12-11,6.585875,5.24320833333333,2015
2015-12-12,6.71070833333333,4.36325,2015
2015-12-13,6.47908333333333,4.390625,2015
2015-12-14,6.497375,2.6675,2015
2015-12-15,6.44529166666667,2.493875,2015
2015-12-16,6.43775,1.24954166666667,2015
2015-12-17,6.32791666666667,1.16675,2015
2015-12-18,6.091,0.983,2015
2015-12-19,5.86991666666667,2.11670833333333,2015
2015-12-20,5.46091666666667,2.19641666666667,2015
2015-12-21,5.67945833333333,2.70933333333333,2015
2015-12-22,5.723875,2.04920833333333,2015
2015-12-23,5.60654166666667,1.95770833333333,2015
2015-12-24,5.51054166666667,1.66291666666667,2015
2015-12-25,5.2605,-0.169958333333333,2015
2015-12-26,5.101375,0.137,2015
2015-12-27,4.92958333333333,0.68525,2015
2015-12-28,5.164125,0.812166666666667,2015
2015-12-29,5.12245833333333,0.494416666666667,2015
2015-12-30,4.71633333333333,-0.652583333333333,2015
2015-12-31,4.19791666666667,-2.66579166666667,2015
2016-01-01,4.06004166666667,-2.835375,2016
2016-01-02,4.156125,-1.77108333333333,2016
2016-01-03,4.13279166666667,-1.93341666666667,2016
2016-01-04,3.87779166666667,-2.21808333333333,2016
2016-01-05,3.69791666666667,-2.025125,2016
2016-01-06,4.13279166666667,0.501416666666667,2016
2016-01-07,4.38270833333333,0.666125,2016
2016-01-08,4.38016666666667,0.830208333333333,2016
2016-01-09,4.39566666666667,1.42483333333333,2016
2016-01-10,4.49229166666667,1.632375,2016
2016-01-11,4.32025,1.12241666666667,2016
2016-01-12,4.254875,1.8325,2016
2016-01-13,4.091125,2.62708333333333,2016
2016-01-14,4.40108333333333,1.74495833333333,2016
2016-01-15,4.325625,0.511041666666667,2016
2016-01-16,4.42454166666667,2.504875,2016
2016-01-17,4.500125,4.13195833333333,2016
2016-01-18,4.60679166666667,4.21625,2016
2016-01-19,4.67170833333333,3.49458333333333,2016
2016-01-20,4.7815,3.63425,2016
2016-01-21,4.768125,3.66570833333333,2016
2016-01-22,4.83091666666667,4.85595833333333,2016
2016-01-23,4.94770833333333,4.9185,2016
2016-01-24,5.05208333333333,4.573875,2016
2016-01-25,5.05483333333333,4.65904166666667,2016
2016-01-26,5.14833333333333,5.547875,2016
2016-01-27,5.29975,6.64029166666667,2016
2016-01-28,5.18475,6.0305,2016
2016-01-29,4.76808333333333,4.49870833333333,2016
2016-01-30,4.76820833333333,3.64308333333333,2016
2016-01-31,4.84883333333333,3.76179166666667,2016
2016-02-01,4.8775,2.87975,2016
2016-02-02,4.890375,2.2575,2016
2016-02-03,4.901125,2.52945833333333,2016
2016-02-04,4.908625,3.36804166666667,2016
2016-02-05,5.01033333333333,5.474125,2016
2016-02-06,4.79429166666667,3.748625,2016
2016-02-07,4.76841666666667,4.30516666666667,2016
2016-02-08,4.97658333333333,4.87045833333333,2016
2016-02-09,4.9765,3.87391666666667,2016
2016-02-10,5.09120833333333,5.34533333333333,2016
2016-02-11,5.07266666666667,5.2975,2016
2016-02-12,5.135125,5.98795833333333,2016
2016-02-13,4.91679166666667,4.14883333333333,2016
2016-02-14,4.882625,4.66625,2016
2016-02-15,5.031,5.41370833333333,2016
2016-02-16,5.00004166666667,4.65279166666667,2016
2016-02-17,5.06508333333333,5.39695833333333,2016
2016-02-18,5.17954166666667,5.8435,2016
2016-02-19,5.16420833333333,5.29595833333333,2016
2016-02-20,5.09879166666667,4.11483333333333,2016
2016-02-21,4.94283333333333,2.34229166666667,2016
2016-02-22,5.08870833333333,3.62145833333333,2016
2016-02-23,5.0625,2.99375,2016
2016-02-24,5.27329166666667,5.11983333333333,2016
2016-02-25,5.40379166666667,5.59441666666667,2016
2016-02-26,5.42695833333333,5.39975,2016
2016-02-27,5.69533333333333,6.7085,2016
2016-02-28,5.75025,5.839375,2016
2016-02-29,5.69783333333333,5.72075,2016
2016-03-01,5.51816666666667,4.73983333333333,2016
2016-03-02,5.57816666666667,6.08220833333333,2016
2016-03-03,5.49204166666667,5.7205,2016
2016-03-04,5.61708333333333,6.76775,2016
2016-03-05,5.59379166666667,6.89358333333333,2016
2016-03-06,5.58579166666667,6.29945833333333,2016
2016-03-07,5.47404166666667,5.33641666666667,2016
2016-03-08,5.507875,5.395,2016
2016-03-09,5.36966666666667,4.97108333333333,2016
2016-03-10,5.52604166666667,6.102,2016
2016-03-11,5.44270833333333,5.489375,2016
2016-03-12,5.39595833333333,5.04075,2016
2016-03-13,5.27325,3.78125,2016
2016-03-14,5.25245833333333,4.11541666666667,2016
2016-03-15,5.40125,4.65545833333333,2016
2016-03-16,5.53641666666667,4.56541666666667,2016
2016-03-17,5.58858333333333,4.21775,2016
2016-03-18,5.72920833333333,6.01516666666667,2016
2016-03-19,5.98170833333333,7.25608333333333,2016
2016-03-20,6.14866666666667,7.220875,2016
2016-03-21,6.445375,7.45704166666667,2016
2016-03-22,6.71358333333333,8.01866666666667,2016
2016-03-23,6.784,6.56175,2016
2016-03-24,6.59879166666667,5.94266666666667,2016
2016-03-25,6.72920833333333,6.30708333333333,2016
2016-03-26,7.12233333333333,7.74733333333333,2016
2016-03-27,7.56508333333333,7.912125,2016
2016-03-28,7.48966666666667,6.427375,2016
2016-03-29,7.74733333333333,8.00479166666667,2016
2016-03-30,8.25004166666667,10.7267916666667,2016
2016-03-31,8.78129166666667,11.8679166666667,2016
2016-04-01,9.197875,11.3507083333333,2016
2016-04-02,9.07554166666667,10.315125,2016
2016-04-03,8.55725,9.72179166666667,2016
2016-04-04,8.54175,9.50454166666667,2016
2016-04-05,8.69795833333333,8.74995833333333,2016
2016-04-06,8.86979166666667,10.7471666666667,2016
2016-04-07,9.213625,11.8973333333333,2016
2016-04-08,9.60154166666667,12.3290416666667,2016
2016-04-09,9.45816666666667,11.6462916666667,2016
2016-04-10,9.34108333333333,10.4922083333333,2016
2016-04-11,7.72908333333333,10.1779166666667,2016
2016-04-12,7.53120833333333,7.47633333333333,2016
2016-04-13,7.35933333333333,7.24429166666667,2016
2016-04-14,7.98179166666667,9.522375,2016
2016-04-15,8.932375,9.613125,2016
2016-04-16,9.22395833333333,9.262625,2016
2016-04-17,10.226375,11.84525,2016
2016-04-18,10.9557083333333,14.2170416666667,2016
2016-04-19,11.59375,14.9012916666667,2016
2016-04-20,12.3801666666667,16.3977083333333,2016
2016-04-21,12.1275416666667,13.6107916666667,2016
2016-04-22,11.6249583333333,12.2417083333333,2016
2016-04-23,11.2135416666667,11.80575,2016
2016-04-24,10.0729166666667,8.84354166666667,2016
2016-04-25,11.0103333333333,9.9215,2016
2016-04-26,11.3565833333333,8.89579166666667,2016
2016-04-27,12.1432083333333,10.8828333333333,2016
2016-04-28,12.4115416666667,10.7085416666667,2016
2016-04-29,12.7942916666667,11.7948333333333,2016
2016-04-30,12.9426666666667,12.43475,2016
2016-05-01,12.997375,14.919125,2016
2016-05-02,13.5469166666667,16.2450416666667,2016
